hour,temp
4440,282.59512013570685
4450,287.52352944454384
4460,273.7917105346248
4470,292.380429204137
4480,273.6486729848285
4490,287.23746170949516
4500,282.16603694413305
4510,277.09465640402027
4520,290.6835778021696
4530,271.95204269774194
4540,290.54107091216224
4550,276.80964996126033
4560,281.73854562273215
4570,286.6675075197005
4580,272.93628527185734
4590,291.52564464669047
4600,272.79457314298855
4610,286.3840905583218
4620,281.31343842120066
4630,276.24287440714824
4640,289.83265618717786
4650,271.10202527618213
4660,289.6920014490721
4670,275.96157217290596
4680,280.89150317436804
4690,285.82154402331105
4700,272.09144428392074
4710,290.68196966593973
4720,271.9521076081686
4730,285.54287784595664
4740,280.4735218433592
4750,275.4042972092259
4760,288.9954615456564
4770,270.26625629642257
4780,288.857701163088
4790,275.12878353715575
4800,280.06026906753686
4810,284.9919072441175
4820,271.26344754890124
4830,289.8556556072596
4840,271.12751877142676
4850,284.72005668799693
4860,279.65251073008784
4870,274.5851384134237
4880,288.17819724481785
4890,269.45092857057284
4900,288.04435199262673
4910,274.3174548006911
4920,279.2510025397401
4930,284.18474459355986
4940,270.45843033592547
4950,289.052825281832
4960,270.3269166710075
4970,283.9217240354115
4980,278.8564886314115
4990,273.79146785586465
5000,287.3869190946011
5010,268.6620835708503
5020,287.2579807613717
5030,273.533597828615
5040,278.469700188201
5050,283.4060370924987
5060,269.68235778178285
5070,288.27942763549385
5080,269.55623375574726
5090,283.15379553484337
5100,278.09135408744277
5110,273.0291666666651
5120,286.62749051258186
5130,267.9055667006335
5140,286.50441455778633
5150,272.7830210946906
5160,277.7221515731743
5170,282.6615550898154
5180,268.9409807271316
5190,287.5411937048241
5200,268.82118096330794
5210,282.42196173122545
5220,277.36277695763937
5230,272.30388372812155
5240,285.9055391132719
5250,267.186984017141
5260,285.7892375933867
5270,272.07128667744934
5280,277.01389635405025
5290,281.9568155407836
5300,268.23979313929345
5310,286.84359418655305
5320,268.1272054383834
5330,281.7316459369908
5340,276.6761564431544
5350,271.620993852346
5360,285.2264150432384
5370,266.5116607261444
5380,285.1177498591898
5390,271.4036690804917
5400,276.3501832756722
5410,281.29704116144705
5420,267.58399143683937
5430,286.19179893443885
5440,267.47945020395485
5450,281.08796407974893
5460,276.03658111304765
5470,270.9855579880536
5480,284.59515137048237
5490,265.88460175600875
5500,284.4949278864422
5510,270.7851161819241
5520,275.73593130844836
5530,280.6871217614727
5540,266.97843601712043
5550,285.5906386834782
5560,266.8827160841396
5570,280.4956868257637
5580,275.4487912302841
5590,270.4022857510536
5600,284.01642682137265
5610,265.31045470295356
5620,283.92538790211495
5630,270.22021260198596
5640,275.17569323003414
5650,280.1315780416954
5660,266.42761527159445
5670,285.04456928483495
5680,266.34142616057716
5690,279.95920425959326
5700,274.91714365650404
5710,269.8755005559149
5720,283.49453114098395
5730,264.7934754218765
5740,283.41335165198296
5750,269.7131457601323
5760,274.67362191814067
5770,279.6345281244458
5780,265.9356123553371
5790,284.55763871627715
5800,265.85959302547207
5810,279.482493381456
5820,274.44557959532534
5830,269.4091076069118
5840,283.0333333333342
5850,264.3374965174928
5860,282.96261514428755
5870,269.26767487285014
5880,274.2334396040975
5890,279.199657064398
5900,265.5060749567993
5910,284.1334571123656
5920,265.4407890737735
5930,279.06908866289655
5940,274.03759541306886
5950,269.00656498525103
5960,282.6362530166243
5970,263.94589896907075
5980,282.5765205454282
5990,268.8871031217217
6000,273.85841031474695
6010,278.8301895657299
6020,265.14218829158875
6030,283.7751700362807
6040,265.08812005440524
6050,278.7220558788106
6060,273.69621675286766
6070,268.6708580466636
6080,282.3062351055852
6090,263.62158709884415
6100,282.2579314357234
6110,268.5742531978392
6120,273.55131570672495
6130,278.5288661075255
6140,264.8466515202574
6150,283.48543519117345
6160,264.8042020763908
6170,278.4439694095047
6180,273.4239761338818
6190,268.40447731885854
6200,282.0457280083626
6210,263.36696706942666
6220,282.00921160847224
6230,268.33144640357165
6240,273.3144344720641
6250,278.2979226542428
6260,264.62165776465207
6270,283.2664027434611
6280,264.59114224010085
6290,278.2368931808991
6300,273.2228942013944
6310,268.20940006254324
6320,281.8566654993518
6330,263.1839290694257
6340,281.8322075692474
6350,268.1604854664706
6360,273.14952546753705
6370,278.1390741014012
6380,264.4688778708163
6390,283.11969940374684
6400,264.450523037011
6410,278.1023653839358
6420,273.09446476667887
6430,268.0870756324613
6440,281.740452402218
6450,263.07383331914707
6460,281.72823486502233
6470,268.0626411924896
6480,273.05781469271454
6490,278.05350157910095
6500,264.3894480386221
6510,283.0464163832243
6520,264.3833906334984
6530,278.04138708634594
6540,273.0396437473252
6550,268.0384147468926
6560,281.697954189064
6570,263.0375
6580,281.6980683443135
6590,268.0386430573977
6600,273.0399862130754
6610,278.04184370735527
6620,264.3839614097513
6630,283.04710131473115
6640,264.39024712538173
6650,278.05441482110734
6660,273.0588420899781
6670,268.06378274499826
6680,281.7294905727866
6690,263.0752031821608
6700,281.7419364204801
6710,268.0886738059801
6720,273.0961770954428
6730,278.1041918679569
6740,264.45246367627885
6750,283.12175419826735
6760,264.47104682058966
6770,278.14135720641934
6780,273.15192272781655
6790,268.16299688199297
6800,281.83483314002524
6810,263.1866687954531
6820,281.85951938062874
6830,268.2123680990757
6840,273.225976393172
6850,278.2400895279358
6860,264.5944527423812
6870,283.2698274009953
6880,264.62519657743906
6890,278.3015756222766
6900,273.318201595355
6910,268.3353276821077
6920,282.01320704226384
6930,263.37107665846776
6940,282.049951752652
6950,268.4088152184067
6960,273.4284281886731
6970,278.4485356195532
6980,264.808882441686
6990,283.4902297117214
7000,264.8515601960581
7010,278.5338889385729
7020,273.55645269303176
7030,268.5795043393869
7040,282.2632967325286
7050,263.6270665508989
7060,282.31182871288945
7070,268.67656580922346
7080,273.7020386706726
7090,278.7279919518727
7100,265.0941702827129
7110,283.7813344198423
7120,265.1484668304031
7130,278.836582259791
7140,273.86491716406516
7150,268.89372412628506
7160,282.5832557052471
7170,263.9527482841392
7180,282.6432164869411
7190,269.0136426108266
7200,274.04478719388754
7210,279.0763945989724
7220,265.4482091650961
7230,284.14099135894094
7240,265.5137233586274
7250,279.20741962147287
7260,274.2413163164317
7270,269.2756657404253
7280,282.9707201671202
7290,264.345715695575
7300,283.04166666666595
7310,269.41755509549904
7320,274.4541412391577
7330,279.49116918054557
7340,265.86838297980836
7350,284.56654282586624
7360,265.9446306201801
7370,279.64366054453427
7380,274.68286849348635
7390,269.72250649072316
7400,283.42282653782934
7410,264.80306446297243
7420,283.50423433732936
7430,269.8853179075179
7440,274.92707516334787
7450,279.96924992169653
7460,266.3515859779272
7470,285.0548432574377
7480,266.43800339944994
7490,280.14208032479763
7500,275.1863096683935
7510,270.2309431955885
7520,283.93623265097614
7530,265.32141360706316
7540,284.0274998807318
7550,270.4134729656683
7560,275.46009260014387
7570,280.50710235088064
7580,266.89424576450324
7590,285.6022825190946
7600,266.99019400799074
7610,280.69899390758866
7620,275.7479176098214
7630,270.7972166385423
7640,284.50714249831594
7650,265.896930523132
7660,284.60759429285514
7670,270.99811506568193
7680,276.0492523459188
7690,281.10074946788154
7700,267.49234974733224
7710,286.20481263306897
7720,267.5971192907222
7730,281.31028317057667
7740,276.36353944005884
7750,271.4171394001236
7760,285.13133433407836
7770,266.52535935628134
7780,285.2402278286249
7790,271.63492079298794
7800,276.69019753904155
7810,281.7458011881351
7820,268.1414748447744
7830,286.85797774819684
7840,268.25429085619004
7850,281.9714274129269
7860,277.02862238145065
7870,272.08612686009485
7880,285.80419193128785
7890,267.2020525102917
7900,285.92072176167204
7910,272.31918053177736
7920,277.37818791653797
7930,282.4374868453855
7940,268.8368202327116
7950,287.5569471294816
7960,268.956848307043
7970,282.67753682497045
7980,277.7382474635862
7990,272.7992311403519
8000,286.5207387587012
8010,267.92200505679796
8020,286.64404302399583
8030,273.0458333333346
8040,278.1081349093574
8050,283.1706905120151
8060,269.57324288816574
8070,288.2965509231651
8080,269.6995952247069
8090,283.4233886906674
8100,278.48716594163113
8110,273.5511777372861
8120,287.2756748253014
8130,268.6798917900284
8140,287.40484146902753
8150,273.80950438554584
8160,278.87463931634204
8170,283.93998887559695
8180,270.3452956664397
8190,289.0713184325169
8200,270.47703764186315
8210,284.20346605474424
8220,279.2698381561817
8230,274.33640457237783
8240,288.063415919569
8250,269.4701066527646
8260,288.19748948225805
8270,274.60454480612253
8280,279.67203127802753
8290,284.73969139119805
8300,271.14726762987146
8310,289.87551862095825
8320,271.2834247178515
8330,285.0119985683156
8340,280.08047454699215
8350,275.1491031718561
8360,288.8781349530439
8370,270.28680424162803
8380,289.01612364611134
8390,275.4250734649364
8400,280.49441225431485
8410,285.56388241216945
8420,271.97322632962704
8430,290.70320254265204
8440,272.1127913158869
8450,285.8430052105209
8460,280.9130785168393
8470,275.983261670618
8480,289.71380510204057
8490,271.1239430844013
8500,289.85468815064655
8510,276.2650205258724
8520,281.33569869517
8530,286.4064649875483
8540,272.81706172746175
8550,291.54824738641645
8560,272.95900216683617
8570,286.69033856992604
8580,281.7614908282171
8590,276.83270932198616
8600,290.5642444281467
8610,271.9753303689748
8620,290.70697962865086
8630,277.1181723857602
8640,282.1896670811184
8650,287.26120600173334
8660,273.6725314323155
8670,292.4044018068767
8680,273.8157972926172
8690,287.54773035778305
8700,282.6194352042033
8710,277.6911621837346
8720,291.4231616471229
8730,272.8346677927611
8740,291.5666930832095
8750,277.97821767770614
8760,283.0499999999964
8770,288.12178232230025
8780,274.53330691678684
8790,293.26533220723894
8800,274.6768383528808
8810,288.408837816263
8820,283.4805647957995
8830,278.5522696422146
8840,292.2842027073841
8850,273.6955981931233
8860,292.42746856768315
8870,278.838793998269
8880,283.91033291887885
8890,288.98182761424613
8900,275.3930203713455
8910,294.1246696310252
8920,275.53575557185695
8930,289.2672906780075
8940,284.33850917179024
8950,279.4096614300677
8960,293.14099783316755
8970,274.5517526135835
8980,293.2829382725368
8990,279.69353501245405
9000,284.7643013048272
9010,289.83497947412997
9020,276.24531184935205
9030,294.9760569155987
9040,276.38619489796076
9050,290.1167383293756
9060,285.186921483168
9070,280.25699478947274
9080,293.98720868411664
9090,275.39679745734793
9100,294.1267736703693
9110,280.5361175878368
9120,285.6055877456778
9130,290.67492653506594
9140,277.0838763538872
9150,295.81319575837193
9160,277.2218650469574
9170,290.9508968281414
9180,286.0195254530106
9190,281.08800143168196
9200,294.81657528214987
9210,276.2244813790417
9220,294.9527323701248
9230,281.3603086088083
9240,286.42796872196516
9250,291.4954551938838
9260,277.90251051773834
9270,296.6298933472354
9280,278.0365840804347
9290,291.7635954276158
9300,286.83016184382103
9310,281.8965339452533
9320,295.62296235813824
9330,277.0286815674831
9340,295.75470433355895
9350,282.16001112440546
9360,287.2253606836552
9370,292.2904956144566
9380,278.69515853096874
9390,297.4201082099716
9400,278.82432517470227
9410,292.54882226270763
9420,287.61283405837617
9430,282.6766113093262
9440,296.4004047752968
9450,277.8034490768349
9460,296.52675711183286
9470,282.9293094879873
9480,287.99186509063986
9490,293.0541666666678
9500,279.4559569760028
9510,298.17799494320207
9520,279.57926124130023
9530,293.30076885964576
9540,288.3617525364166
9550,283.4224631750232
9560,297.14315169296066
9570,278.5430528705184
9580,297.2631797672848
9590,283.6625131546209
9600,288.7218120834547
9610,293.780819468229
9620,280.17927823832423
9630,298.8979474897083
9640,280.29580806871354
9650,294.01387313990267
9660,289.0713776185521
9670,284.12857258707066
9680,297.84570914381135
9690,279.2420222518031
9700,297.958525155223
9710,284.35419881186925
9720,289.40980246095336
9730,294.46507920701634
9740,280.8597721713726
9750,299.5746406437186
9760,280.9686656659253
9770,294.68286059987
9780,289.7364605599484
9790,284.7897168294209
9800,298.50288070927905
9810,279.895187366931
9820,298.60765025266636
9830,284.9992505321228
9840,290.0507476540761
9850,295.1018849343224
9860,281.49240570714227
9870,300.20306947686794
9880,281.5928575016865
9890,295.3027833614533
9900,290.3520823901836
9910,285.40100609240693
9920,299.1098059920129
9930,280.4977174809054
9940,299.2057542354931
9950,285.5928976491257
9960,290.63990739985337
9970,295.6865270343341
9980,282.07250011926686
9990,300.77858639293686
10000,282.16376734902644
10010,295.8690568044071
10020,290.9136903316116
10030,285.957919675198
10040,299.6619966005526
10050,281.0451567425623
10060,299.74841402207034
10070,286.13075007830787
10080,291.1729248366448
10090,296.2146820924885
10100,282.59576566266696
10110,301.2969355370276
10120,282.67717346217205
10130,296.3774935092745
10140,291.41713150651645
10150,286.45633945546325
10160,300.1553693798225
10170,281.5334571741338
10180,300.2316170201891
10190,286.60883081945883
10200,291.64585876083726
10210,296.68244490450536
10220,283.0583333333316
10230,301.754284304425
10240,283.1292798328824
10250,296.8243342595684
10260,291.85868368357563
10270,286.8925803785208
10280,300.5862766413763
10290,281.9590086410591
10300,300.65179083490256
10310,287.02360540103007
10320,292.0552128061097
10330,297.0863573891778
10340,283.4567835130563
10350,302.14725171586076
10360,283.51674429475537
10370,297.2062758737105
10380,292.23508283593986
10390,287.2634177402046
10400,300.95153316959943
10410,282.31866558015764
10420,301.00582971728335
10430,287.37200804813364
10440,292.39796132932
10450,297.4234341907789
10460,283.7881712871091
10470,302.47293344910105
10480,283.8367032674727
10490,297.5204956606087
10500,292.5435473069732
10510,287.5661110614227
10520,301.2484398039444
10530,282.6097702882786
10540,301.29111755831144
10550,287.65146438045116
10560,292.6715718113218
10570,297.69118478159965
10580,284.05004824734425
10590,302.7289233415322
10600,284.0867929577398
10610,297.764672317886
10620,292.7817984046478
10630,287.79842437772106
10640,301.47480342256233
10650,282.8301725990047
10660,301.5055472576163
10670,287.8599104720686
10680,292.87402360682296
10690,297.8876319009287
10700,284.2404806193688
10710,302.9133312045469
10720,284.2651668599773
10730,297.9370031180027
10740,292.9480772721908
10750,287.95864279357437
10760,301.62895317941405
10770,282.97824580173267
10780,301.6475363237198
10790,287.9958081320455
10800,293.00382290455445
10810,298.0113261940224
10820,284.35806357951736
10830,303.0247968178392
10840,284.370509427216
10850,298.0362172549974
10860,293.041157910027
10870,288.0455851788883
10880,301.7097528746208
10890,283.0528986852689
10900,301.71603859024503
10910,288.0581562926511
10920,293.0600137869173
10930,298.0613569426087
10940,284.40193165568513
10950,303.0625
10960,284.4020458109374
10970,298.061585253105
10980,293.0603562526776
10990,288.0586129136497
11000,301.7166093665042
11010,283.0535836167757
11020,301.71055196137536
11030,288.0464984209034
11040,293.04218530728036
11050,298.03735880751475
11060,284.3717651349751
11070,303.0261666808529
11080,284.35954759778565
11090,298.0129243675324
11100,293.00553523332843
11110,287.9976346160617
11120,301.6494769629903
11130,282.9803005962532
11140,301.63112212918224
11150,287.96092589860314
11160,292.95047453245786
11170,297.9395145335337
11180,284.2677924307501
11190,302.9160709305743
11200,284.2433345006507
11210,297.89059993745235
11220,292.8771057986106
11230,287.8631068190945
11240,301.5088577599028
11250,282.8335972565389
11260,301.47834223534426
11270,287.8020773457595
11280,292.7855655279331
11290,297.7685535964307
11300,284.09078839152636
11310,302.73303293057336
11320,284.05427199164
11330,297.6955226811371
11340,292.6760238661233
11350,287.65603059049096
11360,301.2957979236117
11370,282.6145648088266
11380,301.25334847974005
11390,287.57113389247894
11400,292.54868429326774
11410,297.5257468021672
11420,283.842068564273
11430,302.4784129011559
11440,283.7937648944162
11450,297.429141953334
11460,292.40378324713515
11470,287.37794412118706
11480,301.01187994559734
11490,282.32482996371937
11500,300.95781170840877
11510,287.2698104342745
11520,292.241589685248
11530,297.2128968782827
11540,283.52347945456927
11550,302.15410103092927
11560,283.4637469833794
11570,297.0934350147426
11580,292.0624045869385
11590,287.03091133709717
11600,300.6592109262279
11610,281.96654288763443
11620,300.5939250431993
11630,286.9003429356044
11640,291.86656039589747
11650,296.83232512715426
11660,283.13738485570997
11670,301.7625034825072
11680,283.0666666666683
11690,296.6908923930839
11700,291.65442040467974
11710,286.6175066185396
11720,300.24040697453046
11730,281.5423612837228
11740,300.1643876446592
11750,286.4654718755606
11760,291.42637808185196
11770,296.38685423987005
11780,282.6866483480156
11790,301.30652457812346
11800,282.60546885901744
11810,296.22449944408066
11820,291.182856343501
11830,286.1407957404023
11840,299.7585738394253
11850,281.055430715165
11860,299.67238472840296
11870,285.96842195830897
11880,290.92430676996076
11890,295.8797873980203
11900,282.1746120978814
11910,300.7895452970464
11920,282.08357317863096
11930,295.69771424894395
11940,290.65120876971866
11950,285.6043131742338
11960,299.2172839158618
11970,280.5093613165218
11980,299.1215639828771
11990,285.4128782385317
12000,290.3640686915466
12010,295.3148838180803
12020,281.60507211355525
12030,300.2153982439913
12040,281.5048486295202
12050,295.11444201194206
12060,290.06341888695977
12070,285.0120359202447
12080,298.6205497960488
12090,279.9082010655612
12100,298.51600856315923
12110,284.80295883855536
12120,289.7498167243251
12130,294.69633091951073
12140,280.98225014080776
12150,299.58833927385564
12160,280.87358495676415
12170,294.4790061476497
12180,289.42384355685067
12190,284.36835406300486
12200,297.9727945616192
12210,279.256405813447
12220,297.8602068607029
12230,284.14318445922277
12240,289.08610364594256
12250,294.02871332255705
12260,280.31076240661196
12270,298.91301598285906
12280,280.19446088672953
12290,293.79611627187603
12300,288.73722304236577
12310,283.67803826877025
12320,297.2788190366946
12330,278.55880629517594
12340,297.1590192728659
12350,283.438444910189
12360,288.37784842682066
12370,293.3169789053138
12380,279.59558544221005
12390,298.19443329936644
12400,279.47250948742175
12410,293.0708333333285
12420,288.00864591256
12430,282.94620446515427
12440,296.54376624425413
12450,277.8205723645061
12460,296.4176422182157
12470,282.6939629075057
12480,287.630299811794
12490,292.56640217138937
12500,278.84201923862577
12510,297.43791642914965
12520,278.71308090540145
12530,292.30853214413094
12540,287.2435113685936
12550,282.17827596458216
12560,295.7730833289961
12570,277.04717471816804
12580,295.6415696640709
12590,281.9152554064425
12600,286.84899746025707
12610,291.7825451993113
12620,278.0556480073718
12630,296.6490714294271
12640,277.9218027551846
12650,291.5148615865719
12660,286.4474892699172
12670,281.3799433119987
12680,294.9724812285758
12690,276.2443443927404
12700,294.8365524510962
12710,281.1080927558889
12720,286.0397309324558
12730,290.97121646285063
12740,277.2422988369084
12750,295.83374370357745
12760,277.10453845434506
12770,290.69570279077175
12780,285.6264781566436
12790,280.55712215404094
12800,294.1478923918339
12810,275.4180303340603
12820,294.0085557160768
12830,280.27845597669335
12840,285.2084968256269
12850,290.1384278270985
12860,276.40799855092536
12870,294.9979747238179
