hour,temp
362,290.5694661271908
364,294.2435932632474
366,295.59720701179384
368,294.27132349569365
370,290.6249265350658
372,285.63877821495134
374,280.65262446902506
376,277.00621123097255
378,275.68030058586834
380,277.03387635388754
382,280.70795465797164
384,285.72177335616294
386,290.7355864578925
388,294.4096479726033
390,295.763195758372
392,294.4372459381975
394,290.7907823323359
396,285.8045670259649
398,280.8183459528972
400,277.1718650469569
402,275.84588639335794
404,277.19939381241534
406,280.8734034272112
408,285.88715309592925
410,290.9008968281427
412,294.5748886334369
414,295.9283663700321
416,294.6023461610717
418,290.9558118269561
420,285.96952545300894
422,280.98323297318916
424,277.33668032146767
426,276.01062958320597
428,277.3640645788676
430,281.0380014316837
432,286.05167799998736
434,291.0653482935027
436,294.739266321966
438,296.09266994374946
440,294.7665752821488
442,291.11996615771767
444,286.13360465593377
446,281.14723671091025
448,277.5006082567738
450,276.17448137904177
452,277.5278398983341
454,281.2016999380396
456,286.21529935664955
458,291.22889216404644
460,294.9027323701262
462,296.25605783342115
464,294.9298846773879
466,291.2831967227416
468,286.29675605512205
470,281.31030860880577
472,277.6636003180824
474,276.33739326863395
476,277.69067128124533
478,281.364450479471
480,286.3779687219684
482,291.39148001878726
484,295.0652383799914
486,296.41848166428133
488,295.09222599528266
490,291.44545519388066
492,286.45893134588556
494,281.4724003857448
496,277.82560824792
498,276.4993170182657
500,277.85251051774026
502,281.52620487007164
504,286.5396379340922
506,291.5530637200272
508,295.2267362381157
510,296.5798933472354
512,295.25355117118914
514,291.6066935310402
516,286.6200825127773
518,281.6334640510274
520,277.9865840804324
522,276.6602046870275
524,278.01330969195214
526,281.686915219117
528,286.7002591275367
530,291.71359542762
532,295.38717812979036
534,296.74024509311016
536,295.41381244156787
538,291.7668639964128
540,286.7801618438205
542,281.79345191860574
544,278.1464801555986
546,276.82000864102275
548,278.1730211962076
550,281.8465339452537
552,286.8597847473674
554,291.87302761314805
556,295.5465165532123
558,296.89948942681474
560,295.57296235813783
562,291.9259191686249
564,286.93912194464707
566,281.9523166212139
568,278.30524913335233
570,276.9786815674831
572,278.3315977451331
574,282.0050137906011
576,287.0181675632926
578,292.0313130740064
580,295.7047043335596
582,297.05757920140815
584,295.7309538019358
586,292.0838119567884
588,287.0969157525399
590,282.110011124404
592,278.46284400761124
594,277.13617648878795
596,278.4889923896666
598,282.1623078347523
600,287.1753606836571
602,292.1884049473887
604,295.8616946369713
606,297.2144676120705
608,295.8877399972794
610,292.24049561445463
612,287.25349655038053
614,282.266488740483
616,278.6192181202048
618,277.2924467763851
620,278.64515853097004
622,282.3183695086794
624,287.3313175693397
626,292.3442567241743
628,296.01744098442435
630,297.3701082099716
632,296.0432745256273
634,292.395923753466
636,287.4088179804916
638,282.4217031423484
640,278.7743251747007
642,277.4474461646078
644,278.8000499342376
646,282.47315260853196
648,287.48599204754095
650,292.4988222627105
652,296.1718972655066
654,297.5244549160354
656,296.19751133933397
658,292.5500503577027
660,287.56283405837246
662,282.57560837721525
664,278.928119250123
666,277.60112876438404
668,278.9536207423957
670,282.6266113093296
672,287.63933832546684
674,292.6520558024844
676,296.32501775208027
678,297.6774620345937
680,296.35040477529463
682,292.70282979671754
684,287.71549918632786
686,282.72815888023297
688,279.0805548145602
690,277.7534490768349
692,279.10582548969137
694,282.7787001785391
696,287.79131100389736
698,292.803911977683
700,296.47675711183297
702,297.8290842669273
704,296.50190956847666
706,292.8542168392577
708,287.8667681669774
710,282.8793094879868
712,279.2315867386568
714,277.90436200675634
716,279.2566191151651
718,282.9293741895382
720,287.94186509064065
722,292.95434583063616
724,296.6270704217095
726,297.97927672468825
728,296.65198086533206
730,293.00416666666683
732,288.0165962166499
734,283.02901545188183
736,279.38117030898576
738,278.0538228759823
740,279.4059569760035
742,283.0785887349574
744,288.0909560138633
746,293.1033128251389
748,296.7759131812241
750,298.12799494320205
752,296.800574237089
754,293.1526348861671
756,288.1649389786519
758,283.1772324514021
760,279.5292612412992
762,278.20178743662365
764,279.55379486076725
766,283.2262996398989
768,288.23853963529933
770,293.2507688596477
772,296.92324132564664
774,298.2751948946429
776,296.9476456929161
778,293.29957754401323
780,288.311752536414
782,283.323916607244
784,279.67581569364984
786,278.34821188417965
788,279.7000890024925
790,283.37246317502564
792,288.3845722633279
794,293.396670280349
796,297.0690112390606
798,298.4208330010804
800,297.0931516929591
802,293.44495113851576
804,288.4569934265025
806,283.46902449431786
808,279.8207902793826
810,278.4930528705184
812,279.8447960916599
814,283.5170360695196
816,288.52901066592256
818,293.54097389409503
820,297.2131797672866
822,298.56486614739237
824,297.23704916124194
826,293.58871263293355
828,288.6006186514994
830,283.61251315461743
832,279.9641420799906
834,278.6362675167218
836,279.98787328902773
838,283.6599755239038
840,288.6718120834589
842,293.68363698120294
844,297.3557042306701
846,298.70725169404113
848,297.3792954984314
850,293.7308194682251
852,288.7425856927422
854,283.75434010994826
856,280.10582865783374
858,278.77781342579124
860,280.1292782383266
862,283.8012392227254
864,288.8129342413869
866,293.824617308113
868,297.496542436729
870,298.8479474897083
872,297.5198485944595
874,293.87122957566055
876,288.8828525229249
878,283.89446337451403
880,280.24580806871313
882,278.91764869521114
884,280.26896907881024
886,283.94078534709365
888,288.95233536275805
890,293.9638731399036
892,297.63565269265507
894,298.98691188378524
896,297.65866684100257
898,294.00990138928626
900,289.0213776185507
902,284.0328414673595
904,280.38403887430053
906,279.0557319293652
908,280.40690445766
910,284.0785725870721
912,289.08997418060306
914,294.1013632526585
916,297.7729938176693
918,299.12410373871467
920,297.7957091438105
922,294.1467938582432
924,289.15811997223636
926,284.1694334246614
928,280.5204801544166
930,279.1920222518031
932,280.54304354223814
934,284.2145601539197
936,289.22580995016193
938,294.23704694568204
940,297.90852515522414
942,299.25948244218125
944,297.93093493488294
946,294.28186645893044
948,289.29303910486277
950,284.3041988118671
952,280.65509151915757
954,279.32647931735295
956,280.67734603218764
958,284.34870779217795
960,289.35980246095613
962,294.3708840535597
964,298.04220658505164
966,299.3930079191454
968,298.06430418449185
970,294.41507920701366
972,289.42609507757135
974,284.4370977356754
976,280.78783312086284
978,279.45906332407634
980,280.8097721713744
982,284.480975791598
984,289.4919120487057
986,294.5028349580599
988,298.1739985350506
990,299.5246406437186
992,298.19577741304204
994,294.5463926692719
996,289.5572485035981
998,284.5680908558593
1000,280.91866566592313
1002,279.5897350250627
1004,280.94028275966724
1006,284.6113249989098
1008,289.6220996070798
1010,294.6328605998737
1012,298.3038619930144
1014,299.6543416508758
1016,298.3253157027708
1018,294.67576797528517
1020,289.6864605599436
1022,284.6971393969223
1024,281.047550426424
1026,279.71845574005886
1028,281.0688391645542
1030,284.7397168294212
1032,289.7503265992882
1034,294.76092249018944
1036,298.4317585181892
1038,299.7820725480011
1040,298.45288070927876
1042,294.8031668289497
1044,289.8136929988801
1046,284.824205159588
1048,281.1744492516209
1050,279.84518736693104
1052,281.19540333259044
1054,284.86611327845407
1056,289.87655506949653
1058,294.8869827220978
1060,298.5576502526671
1062,299.9077955262653
1064,298.5784346728938
1066,294.9285515198272
1068,289.93890815928125
1070,284.94925053212165
1072,281.29932457924514
1074,279.96989239295505
1076,281.31993780067285
1078,284.99047693260553
1080,290.00074765407805
1082,295.0110039818223
1084,298.68149993260135
1086,300.03147337182855
1088,298.7019404298587
1090,295.05188493432075
1092,290.0620689777843
1094,285.07223850147193
1096,281.4221394466346
1098,280.09253390593227
1100,281.4424057071433
1102,285.11277098083167
1104,290.12286759268056
1106,295.13294955978023
1108,298.80327089925134
1110,300.153069476868
1112,298.82336142334395
1114,295.1731305666693
1116,290.18313899977363
1118,285.193132664241
1120,281.5428575016853
1122,280.21307560512764
1124,281.56277080271013
1126,285.23295922535976
1128,290.24287873912306
1130,295.252783361456
1132,298.92292710984384
1134,300.2725478504254
1136,298.9426617142811
1138,295.29225252976676
1140,290.30208239018054
1142,285.31189723747207
1144,281.6614430136239
1146,280.3314818120262
1148,281.6809974611893
1150,285.35100609241016
1152,290.3607455721055
1154,295.37046991810047
1156,299.04043314825276
1158,300.38987312907216
1160,299.0598059920111
1162,295.4092155657977
1164,290.4188639441026
1166,285.42849706925017
1168,281.7778608835965
1170,280.4477174809054
1172,281.797050690063
1174,285.4668766427407
1176,290.47643320573235
1178,295.48597439723943
1180,299.1557542354952
1182,300.50501058738814
1184,299.1747595847479
1186,295.5239850566818
1188,290.53344909723836
1190,285.5428976491215
1192,281.89207665506706
1194,280.56174820921996
1196,281.91089614084626
1198,285.5805365819994
1200,290.5899073998536
1202,295.5992626129939
1204,299.2688562400364
1206,300.6179261482516
1208,299.28748846985366
1210,295.6365270343334
1212,290.6458039361247
1214,285.65506511831694
1216,282.0040565240302
1218,280.6735402477961
1220,282.02250011926725
1222,285.69195227088414
1224,290.7011345702091
1226,295.71030103621337
1228,299.3797056879029
1230,300.72858639293685
1232,299.3979592839183
1234,295.74680819072864
1236,290.75589520819125
1238,285.764966279786
1240,282.1137673490257
1242,280.7830605108321
1244,282.1318295952509
1246,285.8010907351144
1248,290.8100817983786
1250,295.8190568044088
1252,299.4882697726033
1254,300.8369585710172
1256,299.50613933264805
1258,295.8547958877719
1260,290.8636903316096
1262,285.8725686080357
1264,282.22117666096005
1266,280.8902765857025
1268,282.2388522127054
1270,285.90791967520016
1272,290.9167168415397
1274,295.92549773149
1276,299.5945163648486
1278,300.9430106100694
1280,299.6119966005513
1282,295.9604581669709
1284,290.9691574049496
1286,285.9778402587655
1288,282.32625267272863
1290,280.9951567425623
1292,282.34353629911175
1294,286.01240747601196
1296,291.0210081420205
1298,296.0295923173062
1300,299.69841402207186
1302,301.0467111251776
1304,299.7154997604269
1306,296.0637637589035
1308,291.0722652166345
1310,286.0807500783047
1312,282.42896428863315
1314,281.09766994374945
1316,282.44585087490816
1318,286.11452321615195
1320,291.12292483664845
1322,296.13130975697607
1324,299.79993199774754
1326,301.14802942823286
1328,299.81661818264723
1330,296.1646820924848
1332,291.17298325418585
1334,286.1812676128459
1336,282.5292811135968
1338,281.1977858529821
1340,282.54576566266906
1342,286.2142366771149
1344,291.22243676590074
1346,296.2306199500194
1348,299.89904025050004
1350,301.2469355370276
1352,299.9153219442332
1354,296.2631833040274
1356,291.2712817132667
1358,286.2793631174656
1360,282.6271734621719
1362,281.2954748443478
1364,282.6432510960791
1366,286.31151835224136
1368,291.3195144828358
1370,296.32749350927514
1372,299.99570945300735
1374,301.3434001841391
1376,300.01158183772185
1378,296.3592382460882
1380,291.3671315065156
1382,286.37500756494046
1384,282.72261236733436
1386,281.39070801108187
1388,282.7382783286919
1390,286.4063394554645
1392,291.4141292618237
1394,296.4219017696082
1396,300.08991100069073
1398,301.4373948256026
1400,300.10536937982175
1402,296.45281849610626
1404,291.4605042721614
1406,286.46817265434936
1408,282.81556958906936
1410,281.4834571741338
1412,282.83081924247983
1414,286.49867192983595
1416,291.5062531070559
1418,296.5138167964059
1420,300.18161702019006
1422,301.52889164936926
1424,300.1966568198518
1426,296.5438963648268
1428,291.5513723824301
1430,286.5588308194566
1432,282.90601762273764
1434,281.5736948905169
1436,282.9208464561652
1438,286.58848845584356
1440,291.59585876083975
1442,296.6032113938546
1444,300.2708003776249
1446,301.6178635835475
1448,300.28541714796523
1450,296.6324449045027
1452,291.63970895173253
1454,286.6469552368844
1456,282.9939297072264
1458,281.6613944614403
1460,283.0083333333331
1462,286.6757624595045
1464,291.6829197116789
1466,296.69005911299683
1468,300.35743468663384
1470,301.704284304425
1472,300.3716241031536
1474,296.71843791688366
1476,291.72548784462765
1478,286.7325198340575
1480,283.0792798328805
1482,281.7465299402204
1484,283.09325399032605
1486,286.7604681202391
1488,291.7674102021271
1490,296.7743342595715
1492,300.44149431619286
1494,301.78812824426916
1496,300.45525218102705
1498,296.80184996097586
1500,291.80868368357136
1502,286.8154992969305
1504,283.1620427492073
1506,281.8290761399695
1508,283.1755833039129
1510,286.8425803785245
1512,291.8493052364194
1514,296.8560119016265
1516,300.5229543982122
1518,301.86937059890306
1520,300.5362766413739
1522,296.8826563605817
1524,291.8892718564325
1526,286.8958690774908
1528,283.2421939723602
1530,281.9090086410591
1532,283.25529691873254
1534,286.9220749433188
1536,291.928580587883
1538,296.9350678769047
1540,300.60179083490294
1542,301.9479873350556
1544,300.6146735154895
1546,296.9608332116142
1548,291.96722852378775
1550,286.9736054010293
1552,283.3197097923945
1554,281.986303798356
1556,283.3323712545129
1558,286.9989282992581
1560,292.00521280611105
1562,297.01147880000735
1564,300.67798030591973
1566,302.02395519748325
1568,300.6904196132801
1570,297.0363573891766
1572,292.042530625987
1574,287.0486852731873
1576,283.39456728029165
1578,282.06093874822903
1580,283.40678351305723
1582,287.0731177136271
1584,292.07917922391624
1586,297.0852220693199
1588,300.7515002752703
1590,302.09725171586075
1592,300.76349253013433
1594,297.1092065544168
1596,292.11515588998395
1598,287.1210864867712
1600,283.4667442947541
1602,282.13289141532374
1604,283.4785116849988
1606,287.14462124309233
1608,292.1504579640449
1610,297.1562758737127
1612,300.8223289979924
1614,302.16785521144004
1616,300.83387065356186
1618,297.1793591611477
1620,292.1850828359367
1622,287.19078762833044
1624,283.5362194887673
1626,282.2021405191039
1628,283.5475345563247
1630,287.2134177402073
1632,292.21902794565904
1634,297.2246191990025
1636,300.8904455265992
1638,302.2357448034734
1640,300.90153316959754
1642,297.2467944622295
1644,292.25229078357535
1646,287.25776808450394
1648,283.60297231592324
1650,282.26866558015763
1652,283.61383171466
1654,287.2794868596777
1656,292.2848688905858
1658,297.29023183417803
1660,300.95582971728544
1662,302.3009004154016
1664,300.9664600689702
1666,297.3114925157187
1668,292.3167598583252
1670,287.32200804812993
1672,283.66698303651117
1674,282.3324469262657
1676,283.67738355531816
1678,287.3428090643885
1680,292.3479613293248
1682,297.353094377392
1684,301.0184622358959
1686,302.3633027808027
1688,301.0286321530299
1690,297.37343419077865
1692,292.3784709972013
1694,287.383488524112
1696,283.7282327233649
1698,282.39346569823056
1700,283.7381712871095
1702,287.40336563119627
1704,292.4082866068157
1706,297.4131882417086
1708,301.0783245636557
1710,302.42293344910104
1712,301.0880310394381
1714,297.4326011733454
1716,292.43740595445274
1718,287.44219133505095
1720,283.7867032674721
1722,282.45170385546527
1724,283.7961769379087
1726,287.461138656476
1728,292.46582688796934
1730,297.4704956606099
1732,301.1353990026575
1734,302.47977479103474
1736,301.14463916761537
1738,297.48897597155775
1740,292.4935473069713
1742,287.4980991266287
1744,283.84237738334105
1746,282.50714418133896
1748,283.8513833599817
1750,287.5161110614244
1752,292.52056516295113
1754,297.524999693264
1756,301.18966868110476
1758,302.5338100038793
1760,301.1984398039432
1762,297.54254192093805
1764,292.5468784594557
1766,287.5511953727514
1768,283.89523861412147
1770,282.5597702882786
1772,283.9037742350666
1774,287.5682665971239
1776,292.5724852522198
1778,297.57668422954055
1780,301.241117558313
1782,302.58502311642707
1784,301.2494170467243
1786,297.593283189331
1788,292.59738364932576
1790,287.60146438044853
1792,283.9452713364816
1794,282.60956662262487
1796,283.95333407920776
1798,287.6175898493562
1800,292.62157181132557
1802,297.6255339947886
1804,301.2897304294611
1806,302.63339899371954
1808,301.2975558308933
1810,297.6411847815965
1812,292.6450479513952
1814,287.6488912945196
1816,283.9924607652385
1818,282.6565184692412
1820,284.00004824734646
1822,287.66406624316824
1824,292.6678103354522
1826,297.67153455436096
1828,301.33549293009827
1830,302.67892334153225
1832,301.3428419324812
1834,297.68623254405054
1836,292.689857282296
1838,287.69346210193794
1840,284.03679295773776
1842,282.7006119558742
1844,284.0439029376578
1846,287.7076820471944
1848,292.71118716371984
1850,297.7146723178901
1852,301.3783915404004
1854,302.72158271061033
1856,301.3852619728313
1858,297.72841316866044
1860,292.7317984046476
1862,287.73516363600436
1864,284.0782548179857
1866,282.74183405726416
1868,284.08488519564287
1870,287.74842437772173
1872,292.7516894832307
1874,297.7549345433181
1876,301.41841358917486
1878,302.7613645006541
1880,301.4248034225619
1882,297.7677141969897
1884,292.77085893098166
1886,287.7739835802455
1888,284.1168341005308
1890,282.7801725990047
1892,284.1229829179665
1894,287.78628120251085
1896,292.7893053328642
1898,297.792309340671
1900,301.455547257617
1902,302.7982569640527
1904,301.46145460527976
1906,297.80412402388714
1908,292.80702732741446
1910,287.80991047206686
1912,284.1525194140904
1914,282.8156162611506
1916,284.1581848560428
1918,287.82124134436
1920,292.82402360682494
1922,297.82678567558105
1924,301.4897815828118
1926,302.83224920936493
1928,301.495204701041
1930,297.83763190092645
1932,292.84029291706037
1934,287.84293370614665
1936,284.1853002249288
1938,282.8481545815717
1940,284.19048061937
1942,287.8532944844157
1944,292.8558340579315
1946,297.8583533725585
1948,301.5211064609813
1950,302.8633312045469
1952,301.5260437495553
1954,297.86822793959374
1956,292.8706458832005
1958,287.8730435375793
1960,284.21516685997545
1962,282.8777779590535
1964,284.2198606786085
1966,287.88243116523336
1968,292.88472730065155
1970,297.88700311800585
1972,301.5495126504806
1974,302.89149377992464
1976,301.55396265313993
1978,297.8959031142138
1980,292.89807727218715
1982,287.90023108476504
1984,284.2421105096945
1986,282.90447765614203
1988,284.2463163684052
1990,287.90864279357754
1992,292.9106948138864
1994,297.9127264629763
1996,301.57499177453417
1998,302.9167286309113
2000,301.57895317941166
2002,297.92064926462723
2004,292.9225789960999
2006,287.9244883320383
2008,284.26612323069264
2010,282.9282458017326
2012,284.26983988995914
2014,287.93192164297005
2016,292.93372894349335
2018,297.93551582568006
2020,301.5975363237199
2022,302.93902832046786
2024,301.6010079637317
2026,297.9424590986065
2028,292.9441438351399
2030,287.9458081320453
2032,284.28719794807455
2034,282.9490753934029
2036,284.2904243133357
2038,287.9522608559754
2040,292.95382290455586
2042,297.9553644937292
2044,301.6171396581933
2046,302.958386281307
2048,301.620120511383
2050,297.9613261940211
2052,292.96276543977433
2054,287.96418420786006
2056,284.3053284575385
2058,282.9669602994872
2060,284.3080635795181
2062,287.96965444623896
2064,292.97097078338925
2066,297.97226662612786
2068,301.6337960096553
2070,302.9747968178392
2072,301.636285199497
2074,297.97724500073457
2076,292.97843833261066
2078,287.9796111548487
2080,284.32050942721474
2082,282.981895260894
2084,284.32275250220295
2086,287.98409730025645
2088,292.98516753930016
2090,297.9862172549996
2092,301.64750048306223
2094,302.98825510786037
2096,301.64949727872
2098,297.9902108422528
2100,292.99115791002447
2102,287.99208444226514
2104,284.33273639924744
2106,282.9938758926638
2108,284.3344867693375
2110,287.99558517889045
2112,292.9964090060754
2114,297.9972122870648
2116,301.6582490580734
2118,302.99875720398063
2120,301.65975287461896
2122,298.00021991710923
2124,293.0009204435225
2126,288.00160041459685
2128,284.3420057911124
2130,283.00289868526886
2132,284.3432629443978
2134,288.0041147186267
2136,293.00469189321774
2138,298.0052485048504
2140,301.6660385902469
2142,303.0063000347943
2144,301.6670489888328
2146,298.0072692999899
2148,293.00772308084726
2150,288.0081562926479
2152,284.3483148966806
2154,283.008961005653
2156,284.34907846740447
2158,288.0096834325715
2160,293.0100137869221
2162,298.0103235676434
2164,301.67086681196804
2166,303.0108814057898
2168,301.67138349995685
2170,298.0113569426045
2172,293.01156384682156
2174,288.01175017436225
2176,284.3516618870201
2178,283.012061098012
2180,284.35193165568523
2182,288.0122897111846
2184,293.01237315078623
2186,298.0124360121863
2188,301.67273233312267
2190,303.0125
2192,301.67275516417374
2194,298.01248167428736
2196,293.0124416439376
2198,288.01238103538617
2200,284.3520458109373
2202,283.01219808431335
2204,284.35182170437076
2206,288.0119328227625
2208,293.01176932627294
2210,298.0115852531062
2212,301.671634641509
2214,303.0111553783925
2216,301.67116361562194
2218,298.0106432023482
2220,293.0103562526762
2222,288.01004872937574
2224,284.34946659525866
2226,283.00937196455715
2228,284.34874868663405
2230,288.0086129136509
2232,293.0082025329002
2234,298.0077715830943
2236,301.6675741029877
2238,303.0068479799998
2240,301.6666093665035
2242,298.0058421121579
2244,293.00530833157575
2246,288.0047539880347
2248,284.34392504485476
2250,283.0035836167757
2252,284.34271355366906
2254,288.00233100820253
2256,293.00167386817816
2258,298.0009961728154
2260,301.6605519613766
2262,302.9995791217889
2264,301.6590938069323
2266,297.9980798669741
2268,292.9972994170361
2270,287.99649842090116
2272,284.3354228423978
2274,282.99483479677343
2276,284.33371813440687
2278,287.99308900847456
2280,292.9921853072829
2282,297.99126107056173
2284,301.65057033807983
2286,302.98935099827133
2288,301.6486192045237
2290,297.9873588075116
2292,292.9863319228625
2294,287.98528451486993
2296,284.32396254786596
2298,282.98312813760634
2300,284.32176513497694
2302,287.98088969366097
2304,292.979739702473
2306,297.9785692016462
2308,301.6376322314596
2310,302.9761666808529
2312,301.6351887037202
2314,297.97368215124266
2316,292.9724091395543
2318,287.9711156334542
2320,284.3095475977838
2322,282.9684671488023
2324,284.3068581379029
2326,287.965736719275
2328,292.9643407822394
2330,297.9629243675365
2332,301.6217415159488
2334,302.96003011692346
2336,301.6188063248609
2338,297.95705399144765
2340,292.95553523332364
2342,287.9539960157934
2344,284.29218230420366
2346,282.9508562153207
2348,284.28900160104166
2350,287.9476346160619
2352,292.9459931502077
2354,297.9443312447246
2356,301.60290294090026
2358,302.940946128687
2360,301.5994769629902
2362,297.9374792960013
2364,292.9357152448651
2366,287.9339307753907
2368,284.2718718534298
2370,282.9303005962531
2372,284.2682008562625
2374,287.92658878865774
2376,292.92470228376925
2378,297.9227953833471
2380,301.581122129183
2382,302.9189204117332
2384,301.57720638640666
2386,297.91496390590027
2388,292.9129550878608
2390,287.9109258986019
2392,284.2486223044786
2394,282.9068064232653
2396,284.24446210786766
2398,287.9026055139882
2400,292.9004745324593
2402,297.8983232055364
2404,301.55640557551345
2406,302.8939595333493
2408,301.55200123495587
2410,297.8895145335316
2412,292.8872615472287
2414,287.8849882428606
2416,284.2224405872852
2418,282.88038069877956
2420,284.2177924307514
2422,287.8756919394052
2424,292.8733171160765
2426,297.87092200351907
2428,301.52876064453187
2430,302.8660709305743
2432,301.52386901805954
2434,297.8611387606874
2436,292.8586422771102
2438,287.8561255346456
2440,284.1933345006495
2442,282.85103129390046
2444,284.1881997683072
2446,287.8458560805747
2448,292.84323812253916
2450,297.8405999374556
2452,301.49819556862
2454,302.8352629079951
2456,301.4928181124928
2458,297.82984503631275
2460,292.827105798607
2462,287.82434636719165
2464,284.1613127099244
2466,282.81876694608206
2468,284.15569293007155
2470,287.81310681909775
2472,292.81024650549534
2474,297.8073660330184
2476,301.46471944546204
2478,302.8015446352856
2480,301.45885775990104
2482,297.79564267400553
2484,292.7926614972491
2486,287.7896601979457
2488,284.1263847444509
2490,282.78359725653894
2492,284.12028158911426
2494,287.7774538998791
2496,292.7743520816653
2498,297.7712301787238
2500,301.4283422353467
2502,302.7649261444897
2504,301.42199806406165
2506,297.7585418492557
2508,292.75531962021824
2510,287.7520773457594
2512,284.08856099473024
2514,282.7455326874011
2516,284.08197627917247
2518,287.7389079282403
2520,292.73556552793343
2522,297.73220312299725
2524,301.3890747582188
2526,302.72541832704866
2528,301.38224998788934
2530,297.71855359642956
2532,292.7150912733107
2534,287.7116089878348
2536,284.0478527093479
2538,282.70458455861393
2540,284.0407883915271
2542,287.69748036677754
2544,292.6938983781846
2546,297.6902964709896
2548,301.3469286904714
2550,302.68303293057335
2552,301.3396253501902
2554,297.67568980550317
2556,292.6719884176447
2558,287.66826715641184
2560,284.0042719916393
2562,282.6607650445836
2564,283.9967301716306
2566,287.6531835319614
2568,292.6493630198877
2570,297.6455226811383
2572,301.30191656148594
2574,302.6377825553634
2576,301.2941368221558
2578,297.629963218534
2580,292.62602386612076
2582,287.62206473520155
2584,283.95783179610373
2586,282.6140871705701
2588,283.9498147154764
2590,287.6060305904931
2592,292.6019726904203
2594,297.5978950614765
2596,301.25405174992034
2598,302.58968065067364
2600,301.24579792361044
2602,297.5813874258887
2604,292.5772112796184
2606,287.5730154555725
2608,283.90854592456463
2610,282.56456480882656
2612,283.9000559657187
2614,287.55603555539875
2616,292.5517414731531
2618,297.5474277656858
2620,301.2033484797419
2622,302.5387415107286
2624,301.19462301900523
2626,297.5299768622149
2628,292.5255651629524
2630,287.52113389247575
2632,283.85642902208275
2634,282.51221267448966
2636,283.84746870754105
2638,287.50321328187823
2640,292.4986842932714
2642,297.49413578890824
2644,301.1498218160166
